Timestamp,\TPOL,TZ01,TZ02,TZ03,TZ04,TZ05,TZ06,TZ07,TZ09,TZ0A,TZ0B,1P05V_CAM_F,1P8VSUS_ORG,1P8V_CAM_F,1P8V_TOUCH,2P8V_CAM_F,3P3V_TOUCH,3P3_PANEL,3P3_Retimer0,3P3_Retimer1,3P3_SSD,3P3_WLAN,5V_VBUS,DISPLAY_BACKLIGHT,PMIC1,PMIC2,PMIC3,PMIC4,RAPL_Package0_DRAM,RAPL_Package0_PKG,RAPL_Package0_PP0,RAPL_Package0_PP1,TI_SCVR,VCCIO,VSYS
10:29:32.279,0.00,40.95,32.45,32.45,28.25,25.35,25.35,32.45,28.65,31.55,31.75,0.00,78.17,0.00,0.09,0.00,132.73,1144.62,0.00,0.00,191.95,270.45,1.18,1043.08,8454.09,650.95,1281.13,245.60,133.76,4870.09,3880.67,46.77,12211.88,268.35,15893.34
10:29:37.279,0.00,40.95,32.45,32.45,28.25,25.35,25.35,32.45,28.65,31.55,31.75,0.00,77.67,0.00,0.15,0.00,133.21,895.05,0.00,0.00,359.03,243.63,1.25,1040.74,7339.24,798.13,1355.33,191.97,121.37,5386.43,3431.40,25.94,10903.02,281.26,14782.56
10:29:42.279,0.00,42.25,32.35,32.45,28.35,25.35,25.35,32.35,29.05,32.05,32.25,0.00,70.63,0.00,0.12,0.00,133.28,782.42,0.00,0.00,191.83,209.94,0.98,1040.42,3309.48,396.56,763.19,103.91,67.00,1988.92,958.50,8.57,5296.32,170.89,8864.85
10:29:47.279,0.00,43.35,32.45,32.55,28.45,25.45,25.45,32.45,29.25,32.45,32.65,0.00,71.87,0.00,0.14,0.00,133.51,848.17,0.00,0.00,256.77,218.61,1.43,1040.98,4199.56,565.97,1013.81,162.19,96.64,3028.03,1609.13,24.13,6783.38,221.98,10506.50
10:29:52.279,0.00,44.35,32.65,32.65,28.45,25.45,25.45,32.65,29.45,32.75,32.95,0.00,66.37,0.00,0.11,0.00,133.78,739.21,0.00,0.00,153.00,215.20,1.42,1039.53,2860.38,364.76,766.73,108.81,82.59,2888.91,936.33,8.34,4637.14,142.49,8140.41
10:29:57.279,0.00,43.85,32.85,32.85,28.45,25.45,25.45,32.85,29.25,32.65,32.85,0.00,78.66,0.00,0.21,0.00,133.96,852.52,0.00,0.00,211.49,207.99,0.80,1041.51,15839.46,3049.78,995.52,695.35,124.58,11426.72,9457.58,393.75,22213.91,231.41,25782.42
10:30:02.279,0.00,47.15,33.15,33.05,28.45,25.45,25.45,33.15,29.75,33.55,33.75,0.00,76.84,0.00,0.13,0.00,133.11,761.51,0.00,0.00,147.34,214.01,1.18,1039.84,10261.67,2445.73,964.67,2676.79,224.94,10123.30,6792.82,1770.71,17811.84,218.11,20810.21
10:30:07.279,0.00,47.15,33.15,33.05,28.45,25.45,25.45,33.15,29.75,33.55,33.75,0.00,76.17,0.00,0.04,0.00,133.44,788.18,0.00,0.00,174.24,208.79,1.12,1038.72,9705.36,2291.94,980.83,2642.36,230.43,9981.11,6658.42,1736.67,17038.08,229.60,20038.35
10:30:12.279,0.00,48.45,33.65,33.25,28.45,25.45,25.45,33.65,29.85,33.85,33.95,0.00,77.32,0.00,0.04,0.00,133.71,774.29,0.00,0.00,288.68,208.01,0.16,920.67,10554.31,2334.19,958.27,2573.76,220.18,9965.72,6631.58,1681.70,17984.15,260.96,20952.52
10:30:17.279,0.00,50.55,34.25,33.45,28.45,25.55,25.55,34.25,30.05,34.25,34.35,0.00,77.25,0.00,0.21,0.00,133.21,766.47,0.00,0.00,278.59,214.45,1.30,758.52,10477.11,2320.34,965.44,2569.87,221.51,9957.78,6612.66,1679.25,17911.89,257.36,20687.80
10:30:22.279,0.00,50.85,35.05,33.75,28.55,25.55,25.55,35.05,30.05,34.15,34.15,0.00,76.56,0.00,0.14,0.00,133.54,781.03,0.00,0.00,199.82,215.47,3.24,632.99,10734.66,2291.39,960.83,2584.29,218.65,9963.66,6665.55,1688.59,18032.92,234.37,20636.39
10:30:27.279,0.00,51.35,35.85,34.05,28.75,25.55,25.55,35.85,30.15,34.15,34.05,0.00,76.75,0.00,0.03,0.00,133.22,799.22,0.00,0.00,218.50,190.38,0.24,518.56,10199.45,2338.05,977.46,2604.61,219.90,9962.35,6624.05,1703.48,17583.04,242.82,20096.92
10:30:32.279,0.00,52.85,37.25,34.75,29.05,25.55,25.55,37.25,30.45,34.45,34.35,0.00,77.65,0.00,0.05,0.00,109.66,793.00,0.00,0.00,300.44,210.59,0.62,438.13,9976.96,2348.80,988.85,2632.60,223.39,9962.15,6558.78,1718.06,17419.17,266.69,19951.65
10:30:37.279,0.00,52.85,37.25,34.75,29.05,25.55,25.55,37.25,30.45,34.45,34.35,0.00,76.88,0.00,0.09,0.00,71.77,794.99,0.00,0.00,232.98,211.63,0.44,360.25,10227.24,2332.92,988.40,2618.83,218.44,9968.28,6617.64,1705.47,17511.78,247.32,19912.23
10:30:42.279,0.00,53.35,37.85,35.05,29.25,25.55,25.55,37.85,30.55,34.65,34.45,0.00,77.06,0.00,0.06,0.00,71.83,763.33,0.00,0.00,185.61,212.89,1.04,299.51,10061.46,2360.19,995.36,2634.44,224.53,9955.16,6639.54,1716.86,17511.53,232.52,19625.08
10:30:47.279,0.00,53.55,38.45,35.35,29.45,25.55,25.55,38.45,30.65,34.65,34.45,0.00,77.50,0.00,0.12,0.00,71.92,808.23,0.00,0.00,256.64,216.98,0.84,264.19,10412.08,2338.63,1000.60,2605.46,221.19,9971.67,6623.30,1687.06,17938.81,248.89,20071.37
10:30:52.279,0.00,53.85,38.95,35.75,29.65,25.55,25.55,38.95,30.85,34.85,34.65,0.00,76.93,0.00,0.11,0.00,72.13,767.85,0.00,0.00,187.39,215.89,0.89,225.08,10821.07,2278.01,1003.85,2593.33,222.14,9964.57,6657.57,1682.67,18296.35,231.74,20291.16
10:30:57.279,0.00,54.55,39.45,36.05,29.85,25.55,25.55,39.45,31.05,35.15,34.95,0.00,77.03,0.00,0.08,0.00,72.05,757.75,0.00,0.00,236.92,214.27,1.72,201.75,10806.98,2299.85,994.07,2605.41,215.63,9954.74,6593.93,1695.66,18389.31,240.98,20330.05
10:31:02.279,0.00,54.55,39.45,36.05,29.85,25.55,25.55,39.45,31.05,35.15,34.95,0.00,77.34,0.00,0.06,0.00,71.94,801.20,0.00,0.00,222.66,219.12,0.21,179.84,10471.27,2303.19,1001.24,2639.71,218.66,9964.02,6573.10,1728.39,17949.85,244.27,20055.22
10:31:07.279,0.00,56.35,40.35,36.65,30.25,25.65,25.65,40.35,31.55,35.75,35.55,0.00,77.03,0.00,0.07,0.00,71.13,878.27,0.00,0.00,213.41,214.95,1.29,165.14,9552.58,2353.64,1033.88,2658.67,227.79,9960.66,6566.98,1728.37,16967.81,259.66,19207.31
10:31:12.279,0.00,56.65,40.75,36.95,30.45,25.65,25.65,40.75,31.75,35.95,35.75,0.00,76.85,0.00,0.15,0.00,71.80,762.31,0.00,0.00,155.64,219.87,1.53,149.36,10233.72,2312.16,1015.57,2676.29,223.89,9963.59,6643.28,1736.68,17570.13,222.76,19596.78
10:31:17.279,0.00,56.75,41.15,37.25,30.65,25.75,25.75,41.15,31.95,36.05,35.95,0.00,76.90,0.00,0.26,0.00,71.95,791.29,0.00,0.00,173.23,216.50,1.09,137.73,10190.74,2343.22,1009.14,2639.27,220.19,9961.82,6655.08,1712.03,17616.99,230.20,19588.43
10:31:22.279,0.00,56.45,41.55,37.55,30.85,25.75,25.75,41.55,31.95,36.15,35.95,0.00,76.86,0.00,0.22,0.00,71.85,761.58,0.00,0.00,144.09,206.92,0.98,137.04,11080.72,2279.54,1001.77,2603.47,214.59,9975.00,6689.68,1689.83,18514.03,218.04,20348.69
10:31:27.279,0.00,56.75,41.85,37.85,31.05,25.75,25.75,41.85,32.15,36.35,36.25,0.00,76.51,0.00,0.16,0.00,71.81,791.96,0.00,0.00,153.67,218.22,1.55,135.83,11283.20,2260.66,1020.64,2584.53,216.82,9951.98,6680.74,1669.20,18859.57,221.11,20666.15
10:31:32.279,0.00,59.05,41.85,37.85,31.05,25.75,25.75,41.85,32.15,36.35,36.25,0.00,76.30,0.00,0.10,0.00,71.73,750.09,0.00,0.00,121.00,220.40,1.89,136.41,11559.10,2222.50,1009.88,2607.18,215.51,9971.70,6683.80,1691.63,19088.54,210.57,20790.24
10:31:37.279,0.00,59.05,42.35,38.35,31.35,25.85,25.85,42.35,32.75,37.25,37.15,0.00,76.65,0.00,0.14,0.00,71.25,767.29,0.00,0.00,171.37,223.38,2.01,138.88,11544.83,2213.83,1020.83,2586.97,218.99,9960.82,6627.84,1683.77,18962.91,220.96,20958.34
10:31:42.279,0.00,60.55,42.65,38.55,31.45,25.85,25.85,42.65,33.05,37.75,37.65,0.00,76.55,0.00,0.20,0.00,71.45,751.25,0.00,0.00,129.61,222.85,1.33,138.53,11792.63,2205.21,1020.54,2569.45,216.24,9962.32,6657.44,1671.14,19253.57,214.68,21030.98
10:31:47.279,0.00,61.75,43.05,38.85,31.65,25.85,25.85,43.05,33.45,38.15,38.05,0.00,76.38,0.00,0.15,0.00,72.03,787.22,0.00,0.00,109.87,221.93,1.46,136.85,12032.92,2182.68,1023.00,2558.61,215.12,9964.33,6665.45,1666.03,19544.33,207.90,21190.76
10:31:52.279,0.00,62.95,43.35,39.15,31.75,25.95,25.95,43.35,33.65,38.65,38.55,0.00,76.87,0.00,0.16,0.00,70.56,779.95,0.00,0.00,152.09,226.90,2.44,137.82,11563.20,2205.85,1017.92,2572.38,215.19,9960.35,6596.04,1673.82,19038.48,222.58,20816.15
10:31:57.279,0.00,63.95,43.75,39.35,31.95,25.95,25.95,43.75,33.95,38.95,38.85,0.00,76.93,0.00,0.05,0.00,71.56,741.57,0.00,0.00,148.49,221.55,1.19,136.99,10852.90,2261.90,1005.96,2641.90,220.34,9956.83,6541.24,1736.74,18264.57,218.98,20139.33
10:32:02.279,0.00,63.95,43.75,39.35,31.95,25.95,25.95,43.75,33.95,38.95,38.85,0.00,76.57,0.00,0.07,0.00,71.77,793.76,0.00,0.00,122.61,228.17,0.79,137.23,10427.05,2272.16,1043.85,2676.95,225.08,9964.91,6560.84,1753.49,18024.58,216.83,19821.50
10:32:07.279,0.00,64.05,44.45,39.95,32.25,25.95,25.95,44.45,34.05,39.15,39.15,0.00,76.43,0.00,0.06,0.00,71.64,764.21,0.00,0.00,132.45,229.97,1.08,136.76,10807.63,2283.07,1017.33,2688.19,218.53,9963.46,6565.12,1755.89,18172.91,218.13,20147.01
10:32:12.279,0.00,63.45,44.65,40.25,32.45,25.95,25.95,44.65,34.15,39.25,39.25,0.00,77.18,0.00,0.02,0.00,71.38,764.31,0.00,0.00,159.08,225.09,1.04,136.91,10925.14,2278.79,1011.05,2671.15,217.46,9961.90,6558.66,1743.66,18486.04,222.31,20260.06
10:32:17.279,0.00,62.95,44.85,40.55,32.55,26.05,26.05,44.85,34.15,39.25,39.25,0.00,76.64,0.00,0.12,0.00,72.21,820.27,0.00,0.00,112.82,223.53,1.30,136.89,10757.68,2272.59,1015.50,2681.79,216.40,9961.41,6597.43,1749.39,18210.95,210.47,20145.65
10:32:22.279,0.00,62.75,45.05,40.75,32.65,26.05,26.05,45.05,34.15,39.35,39.35,0.00,77.01,0.00,0.07,0.00,72.39,761.84,0.00,0.00,166.37,227.39,0.95,137.94,10942.05,2250.50,1029.76,2660.77,219.92,9964.77,6550.96,1731.51,18304.71,222.40,20295.14
10:32:27.279,0.00,62.95,45.15,40.95,32.85,26.15,26.15,45.15,34.35,39.55,39.65,0.00,76.82,0.00,0.05,0.00,71.80,775.66,0.00,0.00,123.74,225.00,1.92,137.79,10050.50,2341.03,1022.20,2702.42,218.01,9962.05,6572.23,1765.28,17512.74,215.84,19460.93
10:32:32.279,0.00,62.95,45.15,40.95,32.85,26.15,26.15,45.15,34.35,39.55,39.65,0.00,76.70,0.00,0.07,0.00,71.97,787.02,0.00,0.00,114.43,232.25,0.68,137.21,9798.07,2352.77,1027.93,2729.55,220.08,9964.33,6571.74,1780.20,17331.14,214.14,19212.44
10:32:37.279,0.00,62.25,45.45,41.25,33.05,26.15,26.15,45.45,34.35,39.55,39.55,0.00,77.12,0.00,0.04,0.00,71.46,780.14,0.00,0.00,134.00,213.16,0.81,138.42,9934.76,2352.33,1021.08,2737.07,218.74,9966.43,6571.29,1783.36,17490.64,217.89,19387.26
10:32:42.279,0.00,61.55,45.55,41.45,33.15,26.25,26.25,45.55,34.35,39.45,39.55,0.00,77.13,0.00,0.07,0.00,71.87,781.56,0.00,0.00,126.59,216.20,0.84,137.13,9472.25,2388.59,1026.88,2746.06,219.35,9954.99,6581.46,1781.52,17037.92,217.09,18949.59
10:32:47.279,0.00,60.65,45.65,41.45,33.25,26.25,26.25,45.65,34.25,39.15,39.25,0.00,76.91,0.00,0.07,0.00,71.66,766.39,0.00,0.00,110.04,213.51,1.23,136.29,9842.35,2356.63,1038.93,2728.54,225.25,9961.28,6609.00,1762.62,17341.71,212.81,19233.44
10:32:52.279,0.00,59.95,45.65,41.55,33.35,26.25,26.25,45.65,34.25,39.15,39.25,0.00,77.05,0.00,0.04,0.00,71.60,780.01,0.00,0.00,131.05,209.48,0.42,137.04,9499.04,2401.17,1024.64,2740.52,220.28,9963.59,6579.90,1777.98,16986.56,217.47,18954.19
10:32:57.279,0.00,59.25,45.75,41.65,33.55,26.35,26.35,45.75,34.35,39.05,39.25,0.00,77.00,0.00,0.04,0.00,71.70,791.45,0.00,0.00,132.78,217.86,0.71,137.70,9894.46,2354.63,1029.54,2738.46,218.41,9964.87,6612.60,1767.68,17381.19,220.39,19396.26
10:33:02.279,0.00,59.25,45.75,41.65,33.55,26.35,26.35,45.75,34.35,39.05,39.15,0.00,77.13,0.00,0.03,0.00,72.34,753.11,0.00,0.00,126.59,220.86,0.59,136.73,9879.60,2386.46,1025.34,2721.54,219.20,9963.84,6626.34,1751.43,17219.65,217.08,19317.02
10:33:07.279,0.00,59.25,45.75,41.65,33.65,26.35,26.35,45.75,34.45,39.05,39.25,0.00,77.56,0.00,0.12,0.00,71.96,863.94,0.00,0.00,222.57,226.36,0.68,137.40,10306.60,2306.17,1063.04,2673.46,230.18,9965.65,6536.96,1699.98,17786.46,259.25,19959.38
10:33:12.279,0.00,59.45,45.75,41.65,33.75,26.35,26.35,45.75,34.65,39.15,39.35,0.00,76.89,0.00,0.11,0.00,72.11,776.96,0.00,0.00,123.01,221.32,0.92,136.56,10261.92,2341.95,1022.78,2685.68,217.25,9961.33,6631.65,1725.88,17654.55,214.76,19614.43
10:33:17.279,0.00,59.85,45.75,41.65,33.85,26.45,26.45,45.75,34.85,39.35,39.45,0.00,77.12,0.00,0.19,0.00,71.79,768.95,0.00,0.00,131.35,217.79,1.55,136.04,10278.77,2356.71,1027.22,2671.50,216.66,9962.89,6630.22,1724.64,17821.47,215.64,19669.76
10:33:22.279,0.00,60.25,45.85,41.65,33.85,26.45,26.45,45.85,34.85,39.35,39.55,0.00,77.34,0.00,0.12,0.00,71.97,790.75,0.00,0.00,156.14,218.06,0.47,137.14,10770.10,2303.44,1030.75,2672.18,219.11,9965.06,6605.53,1712.78,18272.58,224.68,20224.82
10:33:27.279,0.00,61.55,45.85,41.65,33.85,26.45,26.45,45.85,34.85,39.35,39.55,0.00,77.13,0.00,0.15,0.00,71.34,776.41,0.00,0.00,140.14,216.36,1.82,136.92,10824.17,2306.23,1028.18,2657.25,216.56,9957.67,6613.30,1708.73,18316.35,220.78,20220.65
10:33:32.279,0.00,61.55,45.95,41.85,33.95,26.55,26.55,45.95,35.15,39.95,40.05,0.00,76.96,0.00,0.17,0.00,72.50,790.37,0.00,0.00,128.07,224.29,0.37,137.29,10872.89,2272.80,1035.17,2665.53,220.35,9966.50,6604.05,1713.16,18372.69,215.53,20270.11
10:33:37.279,0.00,62.15,46.05,41.85,34.05,26.55,26.55,46.05,35.35,40.05,40.25,0.00,77.02,0.00,0.29,0.00,71.89,740.41,0.00,0.00,133.29,229.77,0.95,138.44,11135.68,2269.23,1025.22,2645.17,215.99,9962.88,6622.74,1703.33,18834.80,212.29,20531.04
10:33:42.279,0.00,62.95,46.15,41.95,34.15,26.55,26.55,46.15,35.65,40.35,40.55,0.00,76.83,0.00,0.18,0.00,71.63,782.95,0.00,0.00,126.22,227.38,1.36,138.96,11170.79,2272.55,1026.56,2642.27,215.66,9960.63,6622.65,1697.92,18874.29,215.58,20509.39
10:33:47.279,0.00,63.65,46.25,42.05,34.15,26.55,26.55,46.25,35.75,40.55,40.75,0.00,76.97,0.00,0.28,0.00,71.90,768.76,0.00,0.00,127.18,227.66,0.64,138.75,11000.67,2276.74,1033.25,2664.05,214.80,9961.47,6596.48,1721.44,18524.26,216.41,20347.27
10:33:52.279,0.00,64.25,46.45,42.15,34.25,26.65,26.65,46.45,35.85,40.75,40.95,0.00,77.17,0.00,0.12,0.00,71.98,741.62,0.00,0.00,143.28,225.69,0.76,139.21,11012.83,2287.72,1028.83,2646.20,219.96,9967.55,6595.95,1695.09,18615.49,214.65,20422.68
10:33:57.279,0.00,64.25,46.45,42.15,34.25,26.65,26.65,46.45,35.85,40.75,40.95,0.00,76.90,0.00,0.14,0.00,72.19,788.04,0.00,0.00,136.12,225.38,1.30,137.76,10844.81,2259.58,1047.99,2663.82,219.58,9959.24,6580.44,1732.88,18470.17,217.62,20267.08
10:34:02.279,0.00,64.85,46.75,42.45,34.35,26.65,26.65,46.75,35.95,41.05,41.25,0.00,77.59,0.00,0.12,0.00,71.54,775.20,0.00,0.00,171.83,224.07,1.07,136.55,10686.94,2279.46,1057.99,2684.55,225.75,9963.39,6536.17,1725.53,18147.45,228.01,20166.78
10:34:07.279,0.00,64.85,46.85,42.55,34.35,26.75,26.75,46.85,35.95,41.05,41.25,0.00,76.78,0.00,0.09,0.00,72.07,736.33,0.00,0.00,125.25,225.64,0.72,138.55,10768.24,2288.34,1036.92,2682.43,218.43,9963.71,6584.92,1739.98,18168.78,208.91,20162.82
10:34:12.279,0.00,64.75,46.95,42.65,34.45,26.75,26.75,46.95,36.05,41.15,41.35,0.00,77.08,0.00,0.25,0.00,71.38,762.41,0.00,0.00,145.53,225.71,0.36,138.63,11065.79,2276.10,1038.72,2658.63,215.70,9961.90,6603.64,1707.43,18718.29,220.41,20510.52
10:34:17.279,0.00,64.85,47.05,42.75,34.45,26.75,26.75,47.05,36.05,41.15,41.35,0.00,76.85,0.00,0.22,0.00,72.31,790.05,0.00,0.00,102.60,222.75,1.02,139.79,10818.37,2255.43,1056.78,2662.50,224.13,9960.96,6601.55,1712.22,18350.68,212.88,20220.57
10:34:22.279,0.00,64.95,47.15,42.85,34.55,26.75,26.75,47.15,36.15,41.25,41.45,0.00,77.08,0.00,0.20,0.00,71.74,774.18,0.00,0.00,130.56,224.21,1.09,140.28,11289.30,2259.88,1037.33,2656.02,215.91,9965.20,6611.11,1708.61,18897.16,214.02,20719.28
10:34:27.279,0.00,64.95,47.15,42.85,34.55,26.75,26.75,47.15,36.15,41.25,41.45,0.00,77.37,0.00,0.08,0.00,71.69,774.39,0.00,0.00,182.88,224.27,1.23,139.07,11197.58,2269.42,1034.74,2663.95,217.43,9964.16,6566.52,1713.28,18599.38,228.38,20472.76
10:34:32.279,0.00,65.55,47.35,42.95,34.65,26.85,26.85,47.35,36.25,41.45,41.65,0.00,77.34,0.00,0.13,0.00,71.50,767.48,0.00,0.00,160.48,218.11,1.14,139.22,10830.82,2292.75,1034.58,2657.98,215.64,9967.18,6572.33,1709.66,18521.41,228.69,20437.19
10:34:37.279,0.00,65.75,47.45,43.05,34.65,26.85,26.85,47.45,36.25,41.55,41.75,0.00,77.50,0.00,0.08,0.00,71.75,749.06,0.00,0.00,163.56,221.27,1.12,139.52,11205.45,2266.26,1040.43,2641.44,216.44,9956.23,6586.39,1700.05,18894.91,224.32,20792.70
10:34:42.279,0.00,66.05,47.55,43.15,34.75,26.85,26.85,47.55,36.45,41.65,41.95,0.00,76.94,0.00,0.09,0.00,72.17,781.73,0.00,0.00,124.89,226.40,0.60,140.54,11260.90,2247.80,1055.72,2673.76,221.39,9959.96,6576.25,1710.03,18487.80,212.78,20508.33
10:34:47.279,0.00,66.25,47.55,43.25,34.75,26.85,26.85,47.55,36.45,41.85,42.05,0.00,76.92,0.00,0.09,0.00,71.72,778.48,0.00,0.00,129.65,219.89,0.64,139.66,11183.16,2249.96,1054.13,2662.34,222.15,9963.35,6599.50,1703.35,18655.07,213.63,20609.47
10:34:52.279,0.00,66.35,47.65,43.35,34.85,26.85,26.85,47.65,36.55,41.95,42.15,0.00,77.10,0.00,0.03,0.00,71.62,770.30,0.00,0.00,129.70,221.20,0.81,138.53,10785.71,2300.10,1043.63,2682.34,215.28,9963.66,6593.85,1730.26,18552.03,214.48,20247.99
10:34:57.279,0.00,66.35,47.65,43.35,34.85,26.85,26.85,47.65,36.55,41.95,42.15,0.00,77.61,0.00,0.16,0.00,72.09,782.36,0.00,0.00,171.66,222.42,0.79,138.49,11443.80,2216.41,1073.28,2649.38,226.82,9962.31,6542.10,1687.84,18974.07,230.56,20931.83
10:35:02.279,0.00,66.65,47.85,43.55,34.95,26.95,26.95,47.85,36.65,42.15,42.35,0.00,77.25,0.00,0.04,0.00,71.82,788.40,0.00,0.00,173.06,220.49,1.99,138.41,11094.59,2245.58,1061.59,2667.80,223.35,9967.86,6538.10,1710.38,18679.64,224.93,20574.86
10:35:07.279,0.00,66.85,47.95,43.65,35.05,26.95,26.95,47.95,36.75,42.25,42.55,0.00,77.14,0.00,0.02,0.00,71.62,793.15,0.00,0.00,135.16,222.56,1.51,137.26,10608.33,2298.96,1052.64,2719.39,220.21,9961.95,6552.77,1759.17,18242.44,213.30,20062.37
10:35:12.279,0.00,66.75,47.95,43.85,35.05,26.95,26.95,47.95,36.75,42.35,42.65,0.00,77.29,0.00,0.03,0.00,71.79,776.78,0.00,0.00,135.99,220.67,1.63,136.54,10255.96,2342.01,1052.37,2722.93,222.53,9958.96,6531.39,1753.81,17792.44,225.79,19996.04
10:35:17.279,0.00,66.45,48.05,43.95,35.15,27.05,27.05,48.05,36.75,42.35,42.65,0.00,77.03,0.00,0.06,0.00,71.64,780.74,0.00,0.00,140.51,218.04,1.30,135.75,10742.52,2304.96,1054.39,2713.37,217.30,9962.31,6593.86,1747.71,18396.36,213.04,20263.02
10:35:22.279,0.00,66.45,48.05,43.95,35.15,27.05,27.05,48.05,36.75,42.35,42.65,0.00,77.09,0.00,0.03,0.00,71.59,774.47,0.00,0.00,136.63,223.55,1.38,136.27,10381.52,2332.45,1043.52,2729.98,216.27,9962.34,6576.05,1755.91,17971.92,217.71,19940.11
10:35:27.279,0.00,66.05,48.15,44.05,35.25,27.05,27.05,48.15,36.85,42.35,42.65,0.00,77.19,0.00,0.03,0.00,71.37,776.39,0.00,0.00,136.54,209.66,0.41,136.53,10702.69,2285.31,1063.15,2715.25,219.86,9964.80,6561.77,1741.83,18282.69,217.23,20216.87
10:35:32.279,0.00,65.35,48.25,44.15,35.25,27.05,27.05,48.25,36.65,42.15,42.45,0.00,77.09,0.00,0.10,0.00,71.68,767.07,0.00,0.00,121.80,222.05,0.91,136.91,10528.09,2324.43,1046.11,2728.46,218.90,9963.12,6578.50,1753.68,18090.95,212.42,20010.16
10:35:37.279,0.00,65.25,48.25,44.15,35.35,27.05,27.05,48.25,36.75,42.15,42.45,0.00,77.31,0.00,0.03,0.00,72.24,762.96,0.00,0.00,133.15,217.77,1.43,136.75,10592.76,2314.09,1046.26,2723.28,215.78,9964.72,6592.68,1749.68,18178.83,216.15,20081.69
10:35:42.279,0.00,65.25,48.25,44.15,35.35,27.15,27.15,48.25,36.75,42.15,42.45,0.00,77.16,0.00,0.04,0.00,71.68,766.49,0.00,0.00,134.52,224.01,0.73,137.40,10861.06,2292.30,1054.04,2718.60,220.13,9958.64,6565.61,1737.70,18435.90,217.27,20330.48
10:35:47.279,0.00,65.45,48.25,44.15,35.45,27.15,27.15,48.25,36.95,42.25,42.55,0.00,77.25,0.00,0.06,0.00,71.88,761.05,0.00,0.00,124.48,219.39,0.77,138.88,10674.19,2280.99,1054.57,2728.48,219.62,9965.12,6570.50,1749.83,18250.61,213.16,20158.04
10:35:52.279,0.00,65.65,48.25,44.15,35.45,27.15,27.15,48.25,36.95,42.25,42.55,0.00,76.95,0.00,0.17,0.00,71.77,792.89,0.00,0.00,107.28,220.64,0.58,137.24,11001.53,2269.37,1048.73,2702.59,216.07,9961.39,6609.44,1731.96,18795.02,209.64,20572.60
10:35:57.279,0.00,65.65,48.35,44.25,35.45,27.25,27.25,48.35,36.95,42.35,42.65,0.00,77.52,0.00,0.08,0.00,72.02,758.57,0.00,0.00,167.70,221.47,1.37,137.47,10695.30,2308.48,1047.91,2703.47,217.61,9964.07,6545.11,1737.92,18260.12,226.51,20157.05
10:36:02.279,0.00,65.85,48.45,44.35,35.55,27.25,27.25,48.45,37.05,42.45,42.75,0.00,77.42,0.00,0.04,0.00,71.91,757.89,0.00,0.00,148.84,224.65,0.80,136.84,10923.64,2294.32,1046.55,2704.08,216.30,9965.95,6571.90,1734.09,18396.88,222.18,20418.69
10:36:07.279,0.00,65.95,48.45,44.35,35.55,27.25,27.25,48.45,37.05,42.45,42.85,0.00,77.06,0.00,0.03,0.00,71.99,786.40,0.00,0.00,127.36,219.87,0.77,137.86,10898.27,2286.23,1061.52,2695.93,219.53,9956.23,6592.49,1724.84,18572.51,215.67,20426.20
10:36:12.279,0.00,66.15,48.45,44.45,35.55,27.35,27.35,48.45,37.05,42.65,42.95,0.00,77.19,0.00,0.06,0.00,71.55,748.73,0.00,0.00,158.51,224.71,1.39,138.37,10793.18,2272.55,1057.40,2714.63,219.58,9967.76,6549.93,1741.13,18428.94,226.06,20365.34
10:36:17.279,0.00,66.15,48.55,44.45,35.65,27.35,27.35,48.55,37.15,42.65,42.95,0.00,77.67,0.00,0.00,0.00,72.28,778.01,0.00,0.00,163.41,210.80,0.30,138.54,10865.55,2317.75,1048.47,2687.53,216.08,9958.20,6570.69,1722.57,18386.87,225.79,20276.88
10:36:22.279,0.00,66.15,48.55,44.45,35.65,27.35,27.35,48.55,37.15,42.65,42.95,0.00,77.02,0.00,0.03,0.00,71.82,763.73,0.00,0.00,120.89,226.20,1.04,137.86,11013.29,2284.49,1049.03,2685.35,215.44,9961.39,6610.33,1720.29,18660.98,211.38,20553.38
10:36:27.279,0.00,66.45,48.65,44.55,35.75,27.45,27.45,48.65,37.35,42.75,43.15,0.00,77.15,0.00,0.00,0.00,71.89,777.26,0.00,0.00,134.21,222.86,1.23,137.80,11030.32,2278.31,1058.45,2691.75,219.13,9962.46,6590.44,1720.46,18567.51,219.91,20580.67
10:36:32.279,0.00,66.55,48.65,44.55,35.75,27.45,27.45,48.65,37.35,42.85,43.15,0.00,77.45,0.00,0.02,0.00,71.63,745.72,0.00,0.00,138.39,218.14,0.42,138.63,10774.74,2307.88,1054.70,2706.15,218.31,9966.99,6569.15,1734.12,18456.88,221.87,20219.48
10:36:37.279,0.00,66.75,48.75,44.55,35.75,27.45,27.45,48.75,37.35,42.85,43.15,0.00,77.11,0.00,0.01,0.00,72.59,785.68,0.00,0.00,111.44,219.40,0.97,137.10,11108.70,2243.19,1061.21,2698.04,219.63,9964.63,6595.15,1729.74,18647.76,214.48,20565.43
10:36:42.279,0.00,66.85,48.75,44.65,35.85,27.45,27.45,48.75,37.45,42.95,43.35,0.00,77.32,0.00,0.03,0.00,72.06,761.84,0.00,0.00,121.91,222.67,1.34,137.78,11546.82,2255.35,1044.63,2660.01,213.81,9961.18,6622.70,1699.69,19134.79,214.64,20981.87
